Date,Vegetable,Wholesale Price,Retail Min,Retail Max,Mall Min,Mall Max,Units
2023-04-24,Baby Corn,65,75,83,78,107,1kg
2023-04-24,Banana Flower,15,17,19,18,25,1kg
2023-04-24,Capsicum,45,52,57,54,74,1kg
2023-04-24,Bitter Gourd,30,35,38,36,50,1kg
2023-04-24,Bottle Gourd,26,30,33,31,43,1kg
2023-04-24,Butter Beans,45,52,57,54,74,1kg
2023-04-24,Broad Beans,38,44,48,46,63,1kg
2023-04-24,Cabbage,14,16,18,17,23,1kg
2023-04-24,Carrot,35,40,44,42,58,1kg
2023-04-24,Cauliflower,24,28,30,29,40,1kg
2023-04-24,Cluster beans,40,46,51,48,66,1kg
2023-04-24,Coconut,22,25,28,26,36,1kg
2023-04-24,Colocasia Leaves,15,17,19,18,25,1kg
2023-04-24,Colocasia,22,25,28,26,36,1kg
2023-04-24,Coriander Leaves,9,10,11,11,15,1kg
2023-04-24,Corn,27,31,34,32,45,1kg
2023-04-24,Cucumber,25,29,32,30,41,1kg
2023-04-24,Curry Leaves,26,30,33,31,43,1kg
2023-04-24,Dill Leaves,14,16,18,17,23,1kg
2023-04-24,Drumsticks,80,92,102,96,132,1kg
2023-04-24,Brinjal,21,24,27,25,35,1kg
2023-04-24,Brinjal,22,25,28,26,36,1kg
2023-04-24,Elephant Yam,28,32,36,34,46,1kg
2023-04-24,Fenugreek Leaves,11,13,14,13,18,1kg
2023-04-24,French Beans,50,58,64,60,83,1kg
2023-04-24,Garlic,64,74,81,77,106,1kg
2023-04-24,Ginger,51,59,65,61,84,1kg
2023-04-24,Onion Green,38,44,48,46,63,1kg
2023-04-24,Green Peas,84,97,107,101,139,1kg
2023-04-24,Ivy Gourd,23,26,29,28,38,1kg
2023-04-24,Lemon,57,66,72,68,94,1kg
2023-04-24,Mango Raw,28,32,36,34,46,1kg
2023-04-24,Mint Leaves,6,7,8,7,10,1kg
2023-04-24,Mushroom,88,101,112,106,145,1kg
2023-04-24,Mustard Leaves,18,21,23,22,30,1kg
2023-04-24,Ladies Finger,35,40,44,42,58,1kg
2023-04-24,Pumpkin,24,28,30,29,40,1kg
2023-04-24,Radish,25,29,32,30,41,1kg
2023-04-24,Ridge Gourd,31,36,39,37,51,1kg
2023-04-24,Shallot,37,43,47,44,61,1kg
2023-04-24,Snake Gourd,28,32,36,34,46,1kg
2023-04-24,Sorrel Leaves,15,17,19,18,25,1kg
2023-04-24,Spinach,17,20,22,20,28,1kg
2023-04-24,Sweet Potato,38,44,48,46,63,1kg
2023-04-25,Onion Big,22,25,28,26,36,1kg
2023-04-25,Onion Small,51,59,65,61,84,1kg
2023-04-25,Tomato,18,21,23,22,30,1kg
2023-04-25,Green Chilli,44,51,56,53,73,1kg
2023-04-25,Beetroot,36,41,46,43,59,1kg
2023-04-25,Potato,24,28,30,29,40,1kg
2023-04-25,Raw Banana,7,8,9,8,12,1kg
2023-04-25,Amaranth Leaves,15,17,19,18,25,1kg
2023-04-25,Amla,70,81,89,84,116,1kg
2023-04-25,Ash gourd,20,23,25,24,33,1kg
2023-04-25,Baby Corn,65,75,83,78,107,1kg
2023-04-25,Banana Flower,15,17,19,18,25,1kg
2023-04-25,Capsicum,45,52,57,54,74,1kg
2023-04-25,Bitter Gourd,30,35,38,36,50,1kg
2023-04-25,Bottle Gourd,26,30,33,31,43,1kg
2023-04-25,Butter Beans,45,52,57,54,74,1kg
2023-04-25,Broad Beans,38,44,48,46,63,1kg
2023-04-25,Cabbage,14,16,18,17,23,1kg
2023-04-25,Carrot,35,40,44,42,58,1kg
2023-04-25,Cauliflower,24,28,30,29,40,1kg
2023-04-25,Cluster beans,40,46,51,48,66,1kg
2023-04-25,Coconut,22,25,28,26,36,1kg
2023-04-25,Colocasia Leaves,15,17,19,18,25,1kg
2023-04-25,Colocasia,22,25,28,26,36,1kg
2023-04-25,Coriander Leaves,9,10,11,11,15,1kg
2023-04-25,Corn,27,31,34,32,45,1kg
2023-04-25,Cucumber,25,29,32,30,41,1kg
2023-04-25,Curry Leaves,26,30,33,31,43,1kg
2023-04-25,Dill Leaves,14,16,18,17,23,1kg
2023-04-25,Drumsticks,80,92,102,96,132,1kg
2023-04-25,Brinjal,21,24,27,25,35,1kg
2023-04-25,Brinjal,22,25,28,26,36,1kg
2023-04-25,Elephant Yam,28,32,36,34,46,1kg
2023-04-25,Fenugreek Leaves,11,13,14,13,18,1kg
2023-04-25,French Beans,50,58,64,60,83,1kg
2023-04-25,Garlic,64,74,81,77,106,1kg
2023-04-25,Ginger,51,59,65,61,84,1kg
2023-04-25,Onion Green,38,44,48,46,63,1kg
2023-04-25,Green Peas,84,97,107,101,139,1kg
2023-04-25,Ivy Gourd,23,26,29,28,38,1kg
2023-04-25,Lemon,57,66,72,68,94,1kg
2023-04-25,Mango Raw,28,32,36,34,46,1kg
2023-04-25,Mint Leaves,6,7,8,7,10,1kg
2023-04-25,Mushroom,88,101,112,106,145,1kg
2023-04-25,Mustard Leaves,18,21,23,22,30,1kg
2023-04-25,Ladies Finger,35,40,44,42,58,1kg
2023-04-25,Pumpkin,24,28,30,29,40,1kg
2023-04-25,Radish,25,29,32,30,41,1kg
2023-04-25,Ridge Gourd,31,36,39,37,51,1kg
2023-04-25,Shallot,37,43,47,44,61,1kg
2023-04-25,Snake Gourd,28,32,36,34,46,1kg
2023-04-25,Sorrel Leaves,15,17,19,18,25,1kg
2023-04-25,Spinach,17,20,22,20,28,1kg
2023-04-25,Sweet Potato,38,44,48,46,63,1kg
2023-04-26,Onion Big,22,25,28,26,36,1kg
2023-04-26,Onion Small,55,63,70,66,91,1kg
2023-04-26,Tomato,13,15,17,16,21,1kg
2023-04-26,Green Chilli,48,55,61,58,79,1kg
2023-04-26,Beetroot,34,39,43,41,56,1kg
2023-04-26,Potato,21,24,27,25,35,1kg
2023-04-26,Raw Banana,9,10,11,11,15,1kg
2023-04-26,Amaranth Leaves,13,15,17,16,21,1kg
2023-04-26,Amla,60,69,76,72,99,1kg
2023-04-26,Ash gourd,23,26,29,28,38,1kg
2023-04-26,Baby Corn,55,63,70,66,91,1kg
2023-04-26,Banana Flower,17,20,22,20,28,1kg
2023-04-26,Capsicum,43,49,55,52,71,1kg
2023-04-26,Bitter Gourd,32,37,41,38,53,1kg
2023-04-26,Bottle Gourd,25,29,32,30,41,1kg
2023-04-26,Butter Beans,44,51,56,53,73,1kg
2023-04-26,Broad Beans,39,45,50,47,64,1kg
2023-04-26,Cabbage,15,17,19,18,25,1kg
2023-04-26,Carrot,36,41,46,43,59,1kg
2023-04-26,Cauliflower,26,30,33,31,43,1kg
2023-04-26,Cluster beans,41,47,52,49,68,1kg
2023-04-26,Coconut,23,26,29,28,38,1kg
2023-04-26,Colocasia Leaves,15,17,19,18,25,1kg
2023-04-26,Colocasia,25,29,32,30,41,1kg
2023-04-26,Coriander Leaves,10,12,13,12,17,1kg
2023-04-26,Corn,25,29,32,30,41,1kg
2023-04-26,Cucumber,28,32,36,34,46,1kg
2023-04-26,Curry Leaves,27,31,34,32,45,1kg
2023-04-26,Dill Leaves,11,13,14,13,18,1kg
2023-04-26,Drumsticks,60,69,76,72,99,1kg
2023-04-26,Brinjal,28,32,36,34,46,1kg
2023-04-26,Brinjal,22,25,28,26,36,1kg
2023-04-26,Elephant Yam,27,31,34,32,45,1kg
2023-04-26,Fenugreek Leaves,8,9,10,10,13,1kg
2023-04-26,French Beans,47,54,60,56,78,1kg
2023-04-26,Garlic,69,79,88,83,114,1kg
2023-04-26,Ginger,60,69,76,72,99,1kg
2023-04-26,Onion Green,42,48,53,50,69,1kg
2023-04-26,Green Peas,79,91,100,95,130,1kg
2023-04-26,Ivy Gourd,23,26,29,28,38,1kg
2023-04-26,Lemon,54,62,69,65,89,1kg
2023-04-26,Mango Raw,31,36,39,37,51,1kg
2023-04-26,Mint Leaves,6,7,8,7,10,1kg
2023-04-26,Mushroom,95,109,121,114,157,1kg
2023-04-26,Mustard Leaves,18,21,23,22,30,1kg
2023-04-26,Ladies Finger,37,43,47,44,61,1kg
2023-04-26,Pumpkin,22,25,28,26,36,1kg
2023-04-26,Radish,26,30,33,31,43,1kg
2023-04-26,Ridge Gourd,30,35,38,36,50,1kg
2023-04-26,Shallot,31,36,39,37,51,1kg
2023-04-26,Snake Gourd,27,31,34,32,45,1kg
2023-04-26,Sorrel Leaves,11,13,14,13,18,1kg
2023-04-26,Spinach,14,16,18,17,23,1kg
2023-04-26,Sweet Potato,38,44,48,46,63,1kg
2023-04-27,Onion Big,22,25,28,26,36,1kg
2023-04-27,Onion Small,55,63,70,66,91,1kg
2023-04-27,Tomato,13,15,17,16,21,1kg
2023-04-27,Green Chilli,48,55,61,58,79,1kg
2023-04-27,Beetroot,34,39,43,41,56,1kg
2023-04-27,Potato,21,24,27,25,35,1kg
2023-04-27,Raw Banana,9,10,11,11,15,1kg
2023-04-27,Amaranth Leaves,13,15,17,16,21,1kg
2023-04-27,Amla,60,69,76,72,99,1kg
2023-04-27,Ash gourd,23,26,29,28,38,1kg
2023-04-27,Baby Corn,55,63,70,66,91,1kg
2023-04-27,Banana Flower,17,20,22,20,28,1kg
2023-04-27,Capsicum,43,49,55,52,71,1kg
2023-04-27,Bitter Gourd,32,37,41,38,53,1kg
2023-04-27,Bottle Gourd,25,29,32,30,41,1kg
2023-04-27,Butter Beans,44,51,56,53,73,1kg
2023-04-27,Broad Beans,39,45,50,47,64,1kg
2023-04-27,Cabbage,15,17,19,18,25,1kg
2023-04-27,Carrot,36,41,46,43,59,1kg
2023-04-27,Cauliflower,26,30,33,31,43,1kg
2023-04-27,Cluster beans,41,47,52,49,68,1kg
2023-04-27,Coconut,23,26,29,28,38,1kg
2023-04-27,Colocasia Leaves,15,17,19,18,25,1kg
2023-04-27,Colocasia,25,29,32,30,41,1kg
2023-04-27,Coriander Leaves,10,12,13,12,17,1kg
2023-04-27,Corn,25,29,32,30,41,1kg
2023-04-27,Cucumber,28,32,36,34,46,1kg
2023-04-27,Curry Leaves,27,31,34,32,45,1kg
2023-04-27,Dill Leaves,11,13,14,13,18,1kg
2023-04-27,Drumsticks,60,69,76,72,99,1kg
2023-04-27,Brinjal,28,32,36,34,46,1kg
2023-04-27,Brinjal,22,25,28,26,36,1kg
2023-04-27,Elephant Yam,27,31,34,32,45,1kg
2023-04-27,Fenugreek Leaves,8,9,10,10,13,1kg
2023-04-27,French Beans,47,54,60,56,78,1kg
2023-04-27,Garlic,69,79,88,83,114,1kg
2023-04-27,Ginger,60,69,76,72,99,1kg
2023-04-27,Onion Green,42,48,53,50,69,1kg
2023-04-27,Green Peas,79,91,100,95,130,1kg
2023-04-27,Ivy Gourd,23,26,29,28,38,1kg
2023-04-27,Lemon,54,62,69,65,89,1kg
2023-04-27,Mango Raw,31,36,39,37,51,1kg
2023-04-27,Mint Leaves,6,7,8,7,10,1kg
2023-04-27,Mushroom,95,109,121,114,157,1kg
2023-04-27,Mustard Leaves,18,21,23,22,30,1kg
2023-04-27,Ladies Finger,37,43,47,44,61,1kg
2023-04-27,Pumpkin,22,25,28,26,36,1kg
2023-04-27,Radish,26,30,33,31,43,1kg
2023-04-27,Ridge Gourd,30,35,38,36,50,1kg
2023-04-27,Shallot,31,36,39,37,51,1kg
2023-04-27,Snake Gourd,27,31,34,32,45,1kg
2023-04-27,Sorrel Leaves,11,13,14,13,18,1kg
2023-04-27,Spinach,14,16,18,17,23,1kg
2023-04-27,Sweet Potato,38,44,48,46,63,1kg
2023-04-28,Onion Big,22,25,28,26,36,1kg
2023-04-28,Onion Small,55,63,70,66,91,1kg
2023-04-28,Tomato,13,15,17,16,21,1kg
2023-04-28,Green Chilli,48,55,61,58,79,1kg
2023-04-28,Beetroot,34,39,43,41,56,1kg
2023-04-28,Potato,21,24,27,25,35,1kg
2023-04-28,Raw Banana,9,10,11,11,15,1kg
2023-04-28,Amaranth Leaves,13,15,17,16,21,1kg
2023-04-28,Amla,60,69,76,72,99,1kg
2023-04-28,Ash gourd,23,26,29,28,38,1kg
2023-04-28,Baby Corn,55,63,70,66,91,1kg
2023-04-28,Banana Flower,17,20,22,20,28,1kg
2023-04-28,Capsicum,43,49,55,52,71,1kg
2023-04-28,Bitter Gourd,32,37,41,38,53,1kg
2023-04-28,Bottle Gourd,25,29,32,30,41,1kg
2023-04-28,Butter Beans,44,51,56,53,73,1kg
2023-04-28,Broad Beans,39,45,50,47,64,1kg
2023-04-28,Cabbage,15,17,19,18,25,1kg
2023-04-28,Carrot,36,41,46,43,59,1kg
2023-04-28,Cauliflower,26,30,33,31,43,1kg
2023-04-28,Cluster beans,41,47,52,49,68,1kg
2023-04-28,Coconut,23,26,29,28,38,1kg
2023-04-28,Colocasia Leaves,15,17,19,18,25,1kg
2023-04-28,Colocasia,25,29,32,30,41,1kg
2023-04-28,Coriander Leaves,10,12,13,12,17,1kg
2023-04-28,Corn,25,29,32,30,41,1kg
2023-04-28,Cucumber,28,32,36,34,46,1kg
2023-04-28,Curry Leaves,27,31,34,32,45,1kg
2023-04-28,Dill Leaves,11,13,14,13,18,1kg
2023-04-28,Drumsticks,60,69,76,72,99,1kg
2023-04-28,Brinjal,28,32,36,34,46,1kg
2023-04-28,Brinjal,22,25,28,26,36,1kg
2023-04-28,Elephant Yam,27,31,34,32,45,1kg
2023-04-28,Fenugreek Leaves,8,9,10,10,13,1kg
2023-04-28,French Beans,47,54,60,56,78,1kg
2023-04-28,Garlic,69,79,88,83,114,1kg
2023-04-28,Ginger,60,69,76,72,99,1kg
2023-04-28,Onion Green,42,48,53,50,69,1kg
2023-04-28,Green Peas,79,91,100,95,130,1kg
2023-04-28,Ivy Gourd,23,26,29,28,38,1kg
2023-04-28,Lemon,54,62,69,65,89,1kg
2023-04-28,Mango Raw,31,36,39,37,51,1kg
2023-04-28,Mint Leaves,6,7,8,7,10,1kg
2023-04-28,Mushroom,95,109,121,114,157,1kg
2023-04-28,Mustard Leaves,18,21,23,22,30,1kg
2023-04-28,Ladies Finger,37,43,47,44,61,1kg
2023-04-28,Pumpkin,22,25,28,26,36,1kg
2023-04-28,Radish,26,30,33,31,43,1kg
2023-04-28,Ridge Gourd,30,35,38,36,50,1kg
2023-04-28,Shallot,31,36,39,37,51,1kg
2023-04-28,Snake Gourd,27,31,34,32,45,1kg
2023-04-28,Sorrel Leaves,11,13,14,13,18,1kg
2023-04-28,Spinach,14,16,18,17,23,1kg
2023-04-28,Sweet Potato,38,44,48,46,63,1kg
2023-04-29,Onion Big,20,23,25,24,33,1kg
2023-04-29,Onion Small,54,62,69,65,89,1kg
2023-04-29,Tomato,13,15,17,16,21,1kg
2023-04-29,Green Chilli,47,54,60,56,78,1kg
2023-04-29,Beetroot,38,44,48,46,63,1kg
2023-04-29,Potato,25,29,32,30,41,1kg
2023-04-29,Raw Banana,12,14,15,14,20,1kg
2023-04-29,Amaranth Leaves,15,17,19,18,25,1kg
2023-04-29,Amla,70,81,89,84,116,1kg
2023-04-29,Ash gourd,19,22,24,23,31,1kg
2023-04-29,Baby Corn,58,67,74,70,96,1kg
2023-04-29,Banana Flower,14,16,18,17,23,1kg
2023-04-29,Capsicum,44,51,56,53,73,1kg
2023-04-29,Bitter Gourd,26,30,33,31,43,1kg
2023-04-29,Bottle Gourd,24,28,30,29,40,1kg
2023-04-29,Butter Beans,49,56,62,59,81,1kg
2023-04-29,Broad Beans,36,41,46,43,59,1kg
2023-04-29,Cabbage,12,14,15,14,20,1kg
2023-04-29,Carrot,37,43,47,44,61,1kg
2023-04-29,Cauliflower,25,29,32,30,41,1kg
2023-04-29,Cluster beans,41,47,52,49,68,1kg
2023-04-29,Coconut,28,32,36,34,46,1kg
2023-04-29,Colocasia Leaves,11,13,14,13,18,1kg
2023-04-29,Colocasia,26,30,33,31,43,1kg
2023-04-29,Coriander Leaves,5,6,6,6,8,1kg
2023-04-29,Corn,25,29,32,30,41,1kg
2023-04-29,Cucumber,27,31,34,32,45,1kg
2023-04-29,Curry Leaves,30,35,38,36,50,1kg
2023-04-29,Dill Leaves,14,16,18,17,23,1kg
2023-04-29,Drumsticks,60,69,76,72,99,1kg
2023-04-29,Brinjal,23,26,29,28,38,1kg
2023-04-29,Brinjal,27,31,34,32,45,1kg
2023-04-29,Elephant Yam,26,30,33,31,43,1kg
2023-04-29,Fenugreek Leaves,12,14,15,14,20,1kg
2023-04-29,French Beans,50,58,64,60,83,1kg
2023-04-29,Garlic,63,72,80,76,104,1kg
2023-04-29,Ginger,56,64,71,67,92,1kg
2023-04-29,Onion Green,41,47,52,49,68,1kg
2023-04-29,Green Peas,83,95,105,100,137,1kg
2023-04-29,Ivy Gourd,26,30,33,31,43,1kg
2023-04-29,Lemon,51,59,65,61,84,1kg
2023-04-29,Mango Raw,34,39,43,41,56,1kg
2023-04-29,Mint Leaves,3,3,4,4,5,1kg
2023-04-29,Mushroom,78,90,99,94,129,1kg
2023-04-29,Mustard Leaves,18,21,23,22,30,1kg
2023-04-29,Ladies Finger,37,43,47,44,61,1kg
2023-04-29,Pumpkin,23,26,29,28,38,1kg
2023-04-29,Radish,23,26,29,28,38,1kg
2023-04-29,Ridge Gourd,32,37,41,38,53,1kg
2023-04-29,Shallot,29,33,37,35,48,1kg
2023-04-29,Snake Gourd,29,33,37,35,48,1kg
2023-04-29,Sorrel Leaves,11,13,14,13,18,1kg
2023-04-29,Spinach,15,17,19,18,25,1kg
2023-04-29,Sweet Potato,39,45,50,47,64,1kg
2023-04-30,Onion Big,20,23,25,24,33,1kg
2023-04-30,Onion Small,54,62,69,65,89,1kg
2023-04-30,Tomato,13,15,17,16,21,1kg
2023-04-30,Green Chilli,47,54,60,56,78,1kg
2023-04-30,Beetroot,38,44,48,46,63,1kg
2023-04-30,Potato,25,29,32,30,41,1kg
2023-04-30,Raw Banana,12,14,15,14,20,1kg
2023-04-30,Amaranth Leaves,15,17,19,18,25,1kg
2023-04-30,Amla,70,81,89,84,116,1kg
2023-04-30,Ash gourd,19,22,24,23,31,1kg
2023-04-30,Baby Corn,58,67,74,70,96,1kg
2023-04-30,Banana Flower,14,16,18,17,23,1kg
2023-04-30,Capsicum,44,51,56,53,73,1kg
2023-04-30,Bitter Gourd,26,30,33,31,43,1kg
2023-04-30,Bottle Gourd,24,28,30,29,40,1kg
2023-04-30,Butter Beans,49,56,62,59,81,1kg
2023-04-30,Broad Beans,36,41,46,43,59,1kg
2023-04-30,Cabbage,12,14,15,14,20,1kg
2023-04-30,Carrot,37,43,47,44,61,1kg
2023-04-30,Cauliflower,25,29,32,30,41,1kg
2023-04-30,Cluster beans,41,47,52,49,68,1kg
2023-04-30,Coconut,28,32,36,34,46,1kg
2023-04-30,Colocasia Leaves,11,13,14,13,18,1kg
2023-04-30,Colocasia,26,30,33,31,43,1kg
2023-04-30,Coriander Leaves,5,6,6,6,8,1kg
2023-04-30,Corn,25,29,32,30,41,1kg
2023-04-30,Cucumber,27,31,34,32,45,1kg
2023-04-30,Curry Leaves,30,35,38,36,50,1kg
2023-04-30,Dill Leaves,14,16,18,17,23,1kg
2023-04-30,Drumsticks,60,69,76,72,99,1kg
2023-04-30,Brinjal,23,26,29,28,38,1kg
2023-04-30,Brinjal,27,31,34,32,45,1kg
2023-04-30,Elephant Yam,26,30,33,31,43,1kg
2023-04-30,Fenugreek Leaves,12,14,15,14,20,1kg
2023-04-30,French Beans,50,58,64,60,83,1kg
2023-04-30,Garlic,63,72,80,76,104,1kg
2023-04-30,Ginger,56,64,71,67,92,1kg
2023-04-30,Onion Green,41,47,52,49,68,1kg
2023-04-30,Green Peas,83,95,105,100,137,1kg
2023-04-30,Ivy Gourd,26,30,33,31,43,1kg
2023-04-30,Lemon,51,59,65,61,84,1kg
2023-04-30,Mango Raw,34,39,43,41,56,1kg
2023-04-30,Mint Leaves,3,3,4,4,5,1kg
2023-04-30,Mushroom,78,90,99,94,129,1kg
2023-04-30,Mustard Leaves,18,21,23,22,30,1kg
2023-04-30,Ladies Finger,37,43,47,44,61,1kg
2023-04-30,Pumpkin,23,26,29,28,38,1kg
2023-04-30,Radish,23,26,29,28,38,1kg
2023-04-30,Ridge Gourd,32,37,41,38,53,1kg
2023-04-30,Shallot,29,33,37,35,48,1kg
2023-04-30,Snake Gourd,29,33,37,35,48,1kg
2023-04-30,Sorrel Leaves,11,13,14,13,18,1kg
2023-04-30,Spinach,15,17,19,18,25,1kg
2023-04-30,Sweet Potato,39,45,50,47,64,1kg
2023-05-01,Onion Big,20,23,25,24,33,1kg
2023-05-01,Onion Small,54,62,69,65,89,1kg
2023-05-01,Tomato,13,15,17,16,21,1kg
2023-05-01,Green Chilli,47,54,60,56,78,1kg
2023-05-01,Beetroot,38,44,48,46,63,1kg
2023-05-01,Potato,25,29,32,30,41,1kg
2023-05-01,Raw Banana,12,14,15,14,20,1kg
2023-05-01,Amaranth Leaves,15,17,19,18,25,1kg
2023-05-01,Amla,70,81,89,84,116,1kg
2023-05-01,Ash gourd,19,22,24,23,31,1kg
2023-05-01,Baby Corn,58,67,74,70,96,1kg
2023-05-01,Banana Flower,14,16,18,17,23,1kg
2023-05-01,Capsicum,44,51,56,53,73,1kg
2023-05-01,Bitter Gourd,26,30,33,31,43,1kg
2023-05-01,Bottle Gourd,24,28,30,29,40,1kg
2023-05-01,Butter Beans,49,56,62,59,81,1kg
2023-05-01,Broad Beans,36,41,46,43,59,1kg
2023-05-01,Cabbage,12,14,15,14,20,1kg
2023-05-01,Carrot,37,43,47,44,61,1kg
2023-05-01,Cauliflower,25,29,32,30,41,1kg
2023-05-01,Cluster beans,41,47,52,49,68,1kg
2023-05-01,Coconut,28,32,36,34,46,1kg
2023-05-01,Colocasia Leaves,11,13,14,13,18,1kg
2023-05-01,Colocasia,26,30,33,31,43,1kg
2023-05-01,Coriander Leaves,5,6,6,6,8,1kg
2023-05-01,Corn,25,29,32,30,41,1kg
2023-05-01,Cucumber,27,31,34,32,45,1kg
2023-05-01,Curry Leaves,30,35,38,36,50,1kg
2023-05-01,Dill Leaves,14,16,18,17,23,1kg
2023-05-01,Drumsticks,60,69,76,72,99,1kg
2023-05-01,Brinjal,23,26,29,28,38,1kg
2023-05-01,Brinjal,27,31,34,32,45,1kg
2023-05-01,Elephant Yam,26,30,33,31,43,1kg
2023-05-01,Fenugreek Leaves,12,14,15,14,20,1kg
2023-05-01,French Beans,50,58,64,60,83,1kg
2023-05-01,Garlic,63,72,80,76,104,1kg
2023-05-01,Ginger,56,64,71,67,92,1kg
2023-05-01,Onion Green,41,47,52,49,68,1kg
2023-05-01,Green Peas,83,95,105,100,137,1kg
2023-05-01,Ivy Gourd,26,30,33,31,43,1kg
2023-05-01,Lemon,51,59,65,61,84,1kg
2023-05-01,Mango Raw,34,39,43,41,56,1kg
2023-05-01,Mint Leaves,3,3,4,4,5,1kg
2023-05-01,Mushroom,78,90,99,94,129,1kg
2023-05-01,Mustard Leaves,18,21,23,22,30,1kg
2023-05-01,Ladies Finger,37,43,47,44,61,1kg
2023-05-01,Pumpkin,23,26,29,28,38,1kg
2023-05-01,Radish,23,26,29,28,38,1kg
2023-05-01,Ridge Gourd,32,37,41,38,53,1kg
2023-05-01,Shallot,29,33,37,35,48,1kg
2023-05-01,Snake Gourd,29,33,37,35,48,1kg
2023-05-01,Sorrel Leaves,11,13,14,13,18,1kg
2023-05-01,Spinach,15,17,19,18,25,1kg
2023-05-01,Sweet Potato,39,45,50,47,64,1kg
2023-05-02,Onion Big,21,24,27,25,35,1kg
2023-05-02,Onion Small,52,60,66,62,86,1kg
2023-05-02,Tomato,14,16,18,17,23,1kg
2023-05-02,Green Chilli,39,45,50,47,64,1kg
2023-05-02,Beetroot,30,35,38,36,50,1kg
2023-05-02,Potato,22,25,28,26,36,1kg
2023-05-02,Raw Banana,9,10,11,11,15,1kg
2023-05-02,Amaranth Leaves,12,14,15,14,20,1kg
2023-05-02,Amla,50,58,64,60,83,1kg
2023-05-02,Ash gourd,23,26,29,28,38,1kg
2023-05-02,Baby Corn,66,76,84,79,109,1kg
2023-05-02,Banana Flower,16,18,20,19,26,1kg
2023-05-02,Capsicum,48,55,61,58,79,1kg
2023-05-02,Bitter Gourd,34,39,43,41,56,1kg
2023-05-02,Bottle Gourd,24,28,30,29,40,1kg
2023-05-02,Butter Beans,46,53,58,55,76,1kg
2023-05-02,Broad Beans,41,47,52,49,68,1kg
2023-05-02,Cabbage,16,18,20,19,26,1kg
2023-05-02,Carrot,39,45,50,47,64,1kg
2023-05-02,Cauliflower,24,28,30,29,40,1kg
2023-05-02,Cluster beans,43,49,55,52,71,1kg
2023-05-02,Coconut,22,25,28,26,36,1kg
2023-05-02,Colocasia Leaves,10,12,13,12,17,1kg
2023-05-02,Colocasia,25,29,32,30,41,1kg
2023-05-02,Coriander Leaves,6,7,8,7,10,1kg
2023-05-02,Corn,28,32,36,34,46,1kg
2023-05-02,Cucumber,31,36,39,37,51,1kg
2023-05-02,Curry Leaves,29,33,37,35,48,1kg
2023-05-02,Dill Leaves,15,17,19,18,25,1kg
2023-05-02,Drumsticks,60,69,76,72,99,1kg
2023-05-02,Brinjal,21,24,27,25,35,1kg
2023-05-02,Brinjal,26,30,33,31,43,1kg
2023-05-02,Elephant Yam,29,33,37,35,48,1kg
2023-05-02,Fenugreek Leaves,11,13,14,13,18,1kg
2023-05-02,French Beans,49,56,62,59,81,1kg
2023-05-02,Garlic,58,67,74,70,96,1kg
2023-05-02,Ginger,55,63,70,66,91,1kg
2023-05-02,Onion Green,42,48,53,50,69,1kg
2023-05-02,Green Peas,84,97,107,101,139,1kg
2023-05-02,Ivy Gourd,24,28,30,29,40,1kg
2023-05-02,Lemon,60,69,76,72,99,1kg
2023-05-02,Mango Raw,29,33,37,35,48,1kg
2023-05-02,Mint Leaves,3,3,4,4,5,1kg
2023-05-02,Mushroom,91,105,116,109,150,1kg
2023-05-02,Mustard Leaves,16,18,20,19,26,1kg
2023-05-02,Ladies Finger,34,39,43,41,56,1kg
2023-05-02,Pumpkin,22,25,28,26,36,1kg
2023-05-02,Radish,25,29,32,30,41,1kg
2023-05-02,Ridge Gourd,27,31,34,32,45,1kg
2023-05-02,Shallot,33,38,42,40,54,1kg
2023-05-02,Snake Gourd,29,33,37,35,48,1kg
2023-05-02,Sorrel Leaves,12,14,15,14,20,1kg
2023-05-02,Spinach,11,13,14,13,18,1kg
2023-05-02,Sweet Potato,38,44,48,46,63,1kg
2023-05-03,Onion Big,21,24,27,25,35,1kg
2023-05-03,Onion Small,52,60,66,62,86,1kg
2023-05-03,Tomato,14,16,18,17,23,1kg
2023-05-03,Green Chilli,39,45,50,47,64,1kg
2023-05-03,Beetroot,30,35,38,36,50,1kg
2023-05-03,Potato,22,25,28,26,36,1kg
2023-05-03,Raw Banana,9,10,11,11,15,1kg
2023-05-03,Amaranth Leaves,12,14,15,14,20,1kg
2023-05-03,Amla,50,58,64,60,83,1kg
2023-05-03,Ash gourd,23,26,29,28,38,1kg
2023-05-03,Baby Corn,66,76,84,79,109,1kg
2023-05-03,Banana Flower,16,18,20,19,26,1kg
2023-05-03,Capsicum,48,55,61,58,79,1kg
2023-05-03,Bitter Gourd,34,39,43,41,56,1kg
2023-05-03,Bottle Gourd,24,28,30,29,40,1kg
2023-05-03,Butter Beans,46,53,58,55,76,1kg
2023-05-03,Broad Beans,41,47,52,49,68,1kg
2023-05-03,Cabbage,16,18,20,19,26,1kg
2023-05-03,Carrot,39,45,50,47,64,1kg
2023-05-03,Cauliflower,24,28,30,29,40,1kg
2023-05-03,Cluster beans,43,49,55,52,71,1kg
2023-05-03,Coconut,22,25,28,26,36,1kg
2023-05-03,Colocasia Leaves,10,12,13,12,17,1kg
2023-05-03,Colocasia,25,29,32,30,41,1kg
2023-05-03,Coriander Leaves,6,7,8,7,10,1kg
